m/z,intensity
391.8,0.0
391.9,26943.5
392.0,116684.0
392.1,53113.5
392.2,5683.0
392.3,7486.0
392.4,18276.5
392.5,4436.0
392.6,651.5
392.7,1997.0
392.8,1737.0
392.9,180.5
393.0,55.0
393.1,320.0
393.2,681.0
393.3,447.0
393.4,24.0
393.5,0.0
393.6,0.0
393.7,0.0
393.8,0.0
393.9,0.0
394.0,427.0
394.1,5696.5
394.2,7710.0
394.3,1931.5
394.4,566.5
394.5,847.0
394.6,321.0
394.7,112.0
394.8,4937.0
394.9,18185.0
395.0,2788.0
395.1,176.5
395.2,188.0
395.3,151.0
395.4,84.5
395.5,5.0
395.6,0.0
395.7,0.0
395.8,1287.5
395.9,8124.5
396.0,10408.0
396.1,19153.0
396.2,9587.0
396.3,2391.5
396.4,149.5
396.5,0.0
396.6,145.5
396.7,628.0
396.8,2541.0
396.9,2213.5
397.0,238.0
397.1,19.0
397.2,47.0
397.3,7763.5
397.4,13692.5
397.5,1554.0
397.6,0.0
397.7,72.0
397.8,141.0
397.9,12.5
398.0,1027.0
398.1,66862.5
398.2,75520.0
398.3,14799.5
398.4,440.0
398.5,0.0
398.6,0.0
398.7,0.0
398.8,0.0
398.9,5972.0
399.0,25918.0
399.1,14876.5
399.2,8048.0
399.3,15538.0
399.4,3930.5
399.5,292.0
399.6,17.5
399.7,0.0
399.8,0.0
399.9,0.0
400.0,0.0
400.1,1851.0
400.2,10813.0
400.3,24646.5
400.4,10709.5
400.5,678.0
400.6,199.5
400.7,497.0
400.8,167.5
400.9,82.0
401.0,146.0
401.1,2318.5
401.2,4841.0
401.3,6586.0
401.4,1672.5
401.5,43.0
401.6,2.0
401.7,19.0
401.8,57.5
401.9,10.0
402.0,4562.0
402.1,10884.0
402.2,3873.0
402.3,297.5
402.4,0.0
402.5,0.0
402.6,0.0
402.7,0.0
402.8,0.0
402.9,1263.0
403.0,8245.0
403.1,7523.5
403.2,1147.0
403.3,165.5
403.4,76.5
403.5,0.0
403.6,735.0
403.7,2295.0
403.8,1091.0
403.9,1317.0
404.0,494.0
404.1,34.5
404.2,37.0
404.3,53.5
404.4,0.0
404.5,0.0
404.6,0.0
404.7,0.0
404.8,0.0
404.9,202.0
405.0,914.0
405.1,3365.0
405.2,6582.0
405.3,2290.0
405.4,14.0
405.5,0.0
405.6,0.0
405.7,0.0
405.8,0.0
405.9,2307.5
406.0,10089.0
406.1,8203.5
406.2,16536.0
406.3,8573.0
406.4,740.0
406.5,569.0
406.6,146.5
406.7,0.0
406.8,730.5
406.9,2142.0
407.0,788.0
407.1,2217.5
407.2,2287.0
407.3,4464.5
407.4,2116.5
407.5,100.0
407.6,17.0
407.7,5242.0
407.8,15370.5
407.9,21199.5
408.0,92955.0
408.1,66376.0
408.2,18812.0
408.3,44323.0
408.4,24272.0
408.5,3337.0
408.6,5222.0
408.7,7820.0
408.8,3858.0
408.9,5994.0
409.0,2791.0
409.1,246.5
409.2,1786.0
409.3,3069.5
409.4,222.0
409.5,0.0
409.6,0.0
409.7,0.0
409.8,86.5
409.9,392.5
410.0,227.0
410.1,528.0
410.2,1624.0
410.3,1477.5
410.4,426.0
410.5,37.0
410.6,0.0
410.7,0.0
410.8,0.0
410.9,0.0
411.0,10328.0
411.1,31243.5
411.2,18224.0
411.3,9041.0
411.4,1296.5
411.5,68.0
411.6,961.0
411.7,1557.0
411.8,1309.5
411.9,265.0
412.0,291.0
412.1,1718.0
412.2,8525.0
412.3,8237.0
412.4,970.5
412.5,160.0
412.6,0.0
412.7,0.0
412.8,0.0
412.9,0.0
413.0,0.0
413.1,30597.0
413.2,196053.0
413.3,174056.5
413.4,16468.0
413.5,4285.0
413.6,1290.0
413.7,69.0
413.8,7178.0
413.9,42854.0
414.0,20151.0
414.1,45190.5
414.2,52890.0
414.3,11650.5
414.4,323.5
414.5,17.0
414.6,33.5
414.7,3407.0
414.8,8595.0
414.9,2374.5
415.0,111.0
415.1,1279.5
415.2,5462.0
415.3,5051.5
415.4,514.5
415.5,44.0
415.6,145.5
415.7,243.0
415.8,65.0
415.9,0.0
416.0,0.0
416.1,1120.5
416.2,1742.0
416.3,437.0
416.4,0.0
416.5,0.0
416.6,0.0
416.7,0.0
416.8,360.5
416.9,124.5
417.0,75.0
417.1,1080.0
417.2,4616.0
417.3,3597.5
417.4,841.0
417.5,87.0
417.6,6.5
417.7,0.0
417.8,1083.5
417.9,683.5
418.0,0.0
418.1,0.0
418.2,10177.0
418.3,20253.0
418.4,3027.5
418.5,168.0
418.6,0.0
418.7,0.0
418.8,701.5
418.9,5795.0
419.0,44908.0
419.1,98197.5
419.2,62780.0
419.3,13654.5
419.4,495.0
419.5,12547.0
419.6,37436.0
419.7,23063.0
419.8,4531.0
419.9,18323.0
420.0,80142.0
420.1,65819.5
420.2,64707.0
420.3,32211.5
420.4,2364.5
420.5,1235.0
420.6,3084.5
420.7,7834.0
420.8,77461.0
420.9,39722.0
421.0,2546.0
421.1,826.5
421.2,1497.0
421.3,1844.5
421.4,2955.0
421.5,1411.0
421.6,172.0
421.7,18021.0
421.8,56237.0
421.9,16765.0
422.0,848.0
422.1,27825.5
422.2,28503.0
422.3,8638.5
422.4,2059.0
422.5,81.0
422.6,0.0
422.7,0.0
422.8,0.0
422.9,1243.0
423.0,7084.0
423.1,4727.5
423.2,12292.0
423.3,25942.0
423.4,7302.0
423.5,2405.0
423.6,591.5
423.7,3491.0
423.8,11996.0
423.9,3866.0
424.0,0.0
424.1,0.0
424.2,0.0
424.3,0.0
424.4,0.0
424.5,0.0
424.6,0.0
424.7,0.0
424.8,0.0
424.9,0.0
425.0,0.0
425.1,0.0
425.2,0.0
425.3,15.0
425.4,17.0
425.5,9964.0
425.6,25578.5
425.7,10374.0
425.8,1581.0
425.9,543.0
426.0,41.0
426.1,0.0
426.2,0.0
426.3,48.0
426.4,329.0
426.5,176.0
426.6,14.5
426.7,0.0
426.8,0.0
426.9,0.0
427.0,0.0
427.1,2305.5
427.2,15095.0
427.3,24226.0
427.4,48188.0
427.5,15162.0
427.6,1720.5
427.7,0.0
427.8,0.0
427.9,0.0
428.0,150.0
428.1,324.5
428.2,96.0
428.3,33.5
428.4,316.5
428.5,221.0
428.6,18.0
428.7,255.0
428.8,768.0
428.9,211.5
429.0,23391.0
429.1,47563.5
429.2,12204.0
429.3,1745.0
429.4,229.0
429.5,0.0
429.6,0.0
429.7,0.0
429.8,7425.5
429.9,59143.5
430.0,37066.0
430.1,7431.0
430.2,8998.0
430.3,4366.5
430.4,166.0
430.5,0.0
430.6,0.0
430.7,0.0
430.8,9185.5
430.9,44744.0
431.0,16635.0
431.1,2367.5
431.2,6500.0
431.3,14929.5
431.4,4292.0
431.5,231.0
431.6,0.0
431.7,0.0
431.8,4164.0
431.9,3456.0
432.0,455.0
432.1,136.0
432.2,2452.0
432.3,5034.0
432.4,4862.0
432.5,9364.0
432.6,4527.5
432.7,355.0
432.8,38093.0
432.9,56176.5
433.0,10110.0
433.1,1472.5
433.2,19007.0
433.3,36435.0
433.4,13048.5
433.5,34048.0
433.6,14711.0
433.7,731.0
433.8,23.5
433.9,0.0
434.0,0.0
434.1,5703.0
434.2,25051.0
434.3,11739.0
434.4,2267.0
434.5,9812.0
434.6,7308.5
434.7,694.0
434.8,0.0
434.9,0.0
435.0,0.0
435.1,2365.0
435.2,79782.0
435.3,145484.5
435.4,19419.0
435.5,6888.0
435.6,58530.0
435.7,63952.0
435.8,14108.5
435.9,256.0
436.0,0.0
436.1,2783.0
436.2,16046.0
436.3,12979.5
436.4,1402.0
436.5,75.0
436.6,169.5
436.7,1156.0
436.8,1564.5
436.9,602.5
437.0,3930.0
437.1,12289.0
437.2,15301.0
437.3,6451.5
437.4,1008.5
437.5,72.0
437.6,2454.0
437.7,15304.0
437.8,28937.0
437.9,6196.0
438.0,965.0
438.1,437.0
438.2,28.0
438.3,548.5
438.4,613.0
438.5,36187.0
438.6,67286.0
438.7,13514.0
438.8,31515.5
438.9,39624.5
439.0,5806.0
439.1,2089.5
439.2,2802.0
439.3,1325.0
439.4,98.5
439.5,15558.0
439.6,31004.5
439.7,7223.0
439.8,445.5
439.9,0.0
440.0,0.0
440.1,0.0
440.2,0.0
440.3,0.0
440.4,0.0
440.5,0.0
440.6,181.5
440.7,262.0
440.8,44.0
440.9,26.5
441.0,633.0
441.1,1102.0
441.2,378.0
441.3,76.0
441.4,420.5
441.5,520.0
441.6,85.5
441.7,0.0
441.8,0.0
441.9,0.0
442.0,1972.0
442.1,17669.0
442.2,14138.0
442.3,1704.0
442.4,876.5
442.5,5565.0
442.6,4856.5
442.7,1143.0
442.8,992.0
442.9,83.5
443.0,0.0
443.1,0.0
443.2,0.0
443.3,13243.0
443.4,10413.0
443.5,1883.0
443.6,1241.0
443.7,2175.0
443.8,557.5
443.9,1812.5
444.0,21336.0
444.1,38809.5
444.2,12516.0
444.3,2162.0
444.4,0.0
444.5,0.0
444.6,7749.5
444.7,12607.0
444.8,3342.5
444.9,0.0
445.0,1520.0
