m/z,intensity
429.0,22082.31981981982
429.1,21759.923423423425
429.2,21058.193693693695
429.3,23485.787330316743
429.4,21544.635135135137
429.5,22440.185520361993
429.6,21871.54954954955
429.7,20740.83257918552
429.8,17419.30769230769
429.9,18959.710407239818
430.0,17672.140271493212
430.1,21178.429864253394
430.2,22755.30769230769
430.3,19339.327272727274
430.4,19307.018099547513
430.5,17504.686363636363
430.6,20746.122171945703
430.7,19997.327272727274
430.8,19322.554545454546
430.9,19349.25
431.0,21567.56818181818
431.1,19566.772727272728
431.2,18057.52727272727
431.3,20967.228310502283
431.4,20283.00909090909
431.5,20156.65296803653
431.6,19833.29090909091
431.7,17582.55707762557
431.8,20441.630136986303
431.9,20068.369863013697
432.0,21275.593607305935
432.1,20405.269406392694
432.2,18749.337899543378
432.3,18721.660550458717
432.4,23525.342465753423
432.5,23973.34862385321
432.6,16479.298165137614
432.7,19650.45205479452
432.8,19484.550458715596
432.9,20040.142201834864
433.0,18574.853211009173
433.1,22917.8064516129
433.2,20351.47247706422
433.3,21397.866972477063
433.4,21205.525345622118
433.5,18474.17889908257
433.6,22076.668202764977
433.7,20794.442396313363
433.8,21291.465437788018
433.9,17689.589861751152
434.0,21623.90322580645
434.1,21480.018433179725
434.2,18756.9400921659
434.3,21673.027777777777
434.4,19662.20737327189
434.5,21939.12962962963
434.6,18015.68202764977
434.7,19378.680555555555
434.8,20637.39351851852
434.9,21805.083333333332
435.0,18155.64351851852
435.1,19487.0
435.2,20561.093023255813
435.3,20187.25925925926
435.4,18066.199074074073
435.5,21661.53488372093
435.6,22965.888372093024
435.7,22293.796296296296
435.8,19430.734883720932
435.9,21067.051162790696
436.0,20322.40930232558
436.1,20752.542056074766
436.2,21611.0
436.3,20110.883720930233
436.4,17568.948598130843
436.5,17860.6511627907
436.6,21467.584112149532
436.7,21547.920560747665
