m/z,intensity
381.2,7799.481481481482
381.21,6952.555555555556
381.22,5452.037037037037
381.23,7056.592592592592
381.24,4572.592592592592
381.25,8194.214285714286
381.26,6445.62962962963
381.27,5979.851851851852
381.28,7668.407407407408
381.29,7506.740740740741
381.3,5456.333333333333
381.31,7200.148148148148
381.32,8109.148148148148
381.33,9526.962962962964
381.34,5439.259259259259
381.35,4902.185185185185
381.36,8707.296296296296
381.37,11386.592592592593
381.38,6855.7037037037035
381.39,8249.518518518518
381.4,6639.407407407408
381.41,6435.555555555556
381.42,4234.37037037037
381.43,8390.814814814816
381.44,9190.535714285714
381.45,6448.592592592592
381.46,5272.111111111111
381.47,6714.888888888889
381.48,8157.0
381.49,5679.222222222223
381.5,8356.37037037037
381.51,7328.2962962962965
381.52,7766.481481481482
381.53,7488.444444444444
381.54,9292.62962962963
381.55,6104.222222222223
381.56,5756.592592592592
381.57,5671.777777777777
381.58,6972.2962962962965
381.59,7740.148148148148
381.6,6223.407407407408
381.61,5039.666666666667
381.62,4448.148148148148
381.63,7369.7037037037035
381.64,9945.25925925926
381.65,7267.7037037037035
381.66,5697.074074074074
381.67,9944.407407407407
381.68,8990.962962962964
381.69,6134.037037037037
381.7,9783.962962962964
381.71,5848.518518518518
381.72,7120.777777777777
381.73,5683.074074074074
381.74,6540.222222222223
381.75,5233.962962962963
381.76,6809.777777777777
381.77,8144.777777777777
381.78,9091.444444444445
381.79,7051.62962962963
381.8,6612.444444444444
381.81,6631.37037037037
381.82,6815.666666666667
381.83,5595.555555555556
381.84,7386.444444444444
381.85,8846.37037037037
381.86,8460.407407407407
381.87,5011.7037037037035
381.88,6471.111111111111
381.89,5526.62962962963
381.9,5933.2962962962965
381.91,6911.444444444444
381.92,6952.62962962963
381.93,10763.518518518518
381.94,7382.0
381.95,6770.0
381.96,9896.666666666666
381.97,5649.518518518518
381.98,8598.25925925926
381.99,4676.62962962963
382.0,10434.185185185184
382.01,6119.592592592592
382.02,8850.23076923077
382.03,6402.518518518518
382.04,4793.851851851852
382.05,4236.2962962962965
382.06,7890.62962962963
382.07,7502.518518518518
382.08,7037.62962962963
382.09,8645.925925925925
382.1,9263.777777777777
382.11,5509.518518518518
382.12,8794.407407407407
382.13,7119.2962962962965
382.14,9049.481481481482
382.15,6653.481481481482
382.16,6488.62962962963
382.17,6786.777777777777
382.18,6098.481481481482
382.19,5726.2962962962965
382.2,7151.538461538462
382.21,7566.37037037037
382.22,7277.62962962963
382.23,6326.259259259259
382.24,8722.37037037037
382.25,8053.37037037037
382.26,6996.814814814815
382.27,5424.222222222223
382.28,9643.851851851852
382.29,4444.7037037037035
382.3,6837.740740740741
382.31,9122.444444444445
382.32,5667.481481481482
382.33,7676.962962962963
382.34,15321.538461538461
382.35,6845.962962962963
382.36,4210.074074074074
382.37,9099.62962962963
382.38,7315.0
382.39,5031.444444444444
382.4,6809.962962962963
382.41,2712.185185185185
382.42,6421.148148148148
382.43,2621.814814814815
382.44,5680.153846153846
382.45,6690.037037037037
382.46,7237.185185185185
382.47,6186.074074074074
382.48,5315.740740740741
382.49,6705.962962962963
382.5,5657.62962962963
382.51,6150.777777777777
382.52,6310.740740740741
382.53,6427.592592592592
382.54,4592.0
382.55,7144.074074074074
382.56,8349.0
382.57,9968.111111111111
382.58,5844.7037037037035
382.59,10265.851851851852
382.6,6576.185185185185
382.61,7685.7037037037035
382.62,6573.2307692307695
382.63,8330.925925925925
382.64,7070.481481481482
382.65,5720.592592592592
382.66,10939.777777777777
382.67,7377.777777777777
382.68,7744.925925925926
382.69,8328.444444444445
382.7,10429.423076923076
382.71,8297.222222222223
382.72,7309.407407407408
382.73,7254.7037037037035
382.74,5380.814814814815
382.75,8921.25925925926
382.76,9708.666666666666
382.77,6590.692307692308
382.78,9005.62962962963
382.79,5244.037037037037
382.8,5704.407407407408
382.81,6780.666666666667
382.82,6994.888888888889
382.83,7598.2307692307695
382.84,6135.962962962963
382.85,10969.962962962964
382.86,6106.814814814815
382.87,10317.888888888889
382.88,5301.333333333333
382.89,6244.777777777777
382.9,6816.346153846154
382.91,5689.851851851852
382.92,5574.518518518518
382.93,7781.62962962963
382.94,6474.481481481482
382.95,6698.346153846154
382.96,6562.148148148148
382.97,5767.62962962963
382.98,7936.481481481482
382.99,5674.7037037037035
383.0,8213.037037037036
383.01,5158.384615384615
383.02,4269.222222222223
383.03,8749.481481481482
383.04,5639.888888888889
383.05,8336.37037037037
383.06,7455.222222222223
383.07,5945.2307692307695
383.08,5732.666666666667
383.09,9827.555555555555
383.1,8171.2962962962965
383.11,8127.037037037037
383.12,7266.153846153846
383.13,5091.481481481482
383.14,7160.0
383.15,5441.0
383.16,7110.851851851852
383.17,8732.115384615385
383.18,8489.074074074075
383.19,6465.444444444444
383.2,7801.185185185185
383.21,8903.777777777777
383.22,6483.346153846154
383.23,5003.0
383.24,5950.148148148148
383.25,8018.555555555556
383.26,8033.153846153846
383.27,5707.62962962963
383.28,5737.185185185185
383.29,7136.851851851852
383.3,7044.0
383.31,6597.884615384615
383.32,7631.074074074074
383.33,5731.185185185185
383.34,7800.37037037037
383.35,8192.692307692309
383.36,7304.962962962963
383.37,7789.7037037037035
383.38,9234.666666666666
383.39,7822.222222222223
383.4,10950.692307692309
383.41,7268.592592592592
383.42,5975.333333333333
383.43,8107.074074074074
383.44,6451.5
383.45,10242.074074074075
383.46,4778.2962962962965
383.47,11694.888888888889
383.48,5755.538461538462
383.49,8603.185185185184
383.5,7205.962962962963
383.51,7714.333333333333
383.52,5195.807692307692
383.53,5423.37037037037
383.54,9341.222222222223
383.55,5044.037037037037
383.56,8173.615384615385
383.57,9053.222222222223
383.58,9368.296296296296
383.59,7864.2962962962965
383.6,7664.461538461538
383.61,7840.592592592592
383.62,5227.111111111111
383.63,5526.777777777777
383.64,6834.807692307692
383.65,6472.37037037037
383.66,6098.2962962962965
383.67,7991.461538461538
383.68,8309.444444444445
383.69,6241.333333333333
383.7,5678.111111111111
383.71,6788.153846153846
383.72,5896.037037037037
383.73,8300.37037037037
383.74,4638.923076923077
383.75,6149.148148148148
383.76,7174.925925925926
383.77,6888.074074074074
383.78,6195.2307692307695
383.79,5818.481481481482
383.8,8402.333333333334
383.81,6059.538461538462
383.82,7312.074074074074
383.83,6059.962962962963
383.84,6268.0
383.85,7063.692307692308
383.86,6455.555555555556
383.87,10106.333333333334
383.88,7039.2307692307695
383.89,7298.148148148148
383.9,8414.407407407407
383.91,5862.076923076923
383.92,8668.888888888889
383.93,2768.740740740741
383.94,5449.962962962963
383.95,6576.884615384615
383.96,6071.62962962963
383.97,7048.37037037037
383.98,5576.615384615385
383.99,6269.851851851852
384.0,9362.148148148148
384.01,4548.0
384.02,7002.518518518518
384.03,8381.666666666666
384.04,5678.961538461538
384.05,7137.259259259259
384.06,10233.925925925925
384.07,6576.576923076923
384.08,6469.444444444444
384.09,5704.592592592592
384.1,6848.576923076923
384.11,6456.962962962963
384.12,3338.037037037037
384.13,7148.923076923077
384.14,8732.888888888889
384.15,6223.259259259259
384.16,7791.5
384.17,5200.407407407408
384.18,10459.962962962964
384.19,8023.884615384615
384.2,7741.962962962963
384.21,5894.777777777777
384.22,6749.576923076923
384.23,6593.407407407408
384.24,6510.259259259259
384.25,11105.538461538461
384.26,5936.925925925926
384.27,9502.481481481482
384.28,10389.846153846154
384.29,5742.444444444444
384.3,7941.384615384615
384.31,7966.222222222223
384.32,4822.925925925926
384.33,8116.2307692307695
384.34,6730.074074074074
384.35,9961.37037037037
384.36,5938.7692307692305
384.37,7697.2962962962965
384.38,6461.444444444444
384.39,6478.846153846154
384.4,3579.962962962963
384.41,4694.2692307692305
384.42,7271.333333333333
384.43,4646.666666666667
384.44,5504.923076923077
